dataset,category,batch_idx,item_idx,candidate_rank,image_path,mask_path,gt_label,pred_label,pred_score,image_width,image_height,anomaly_map_height,anomaly_map_width,map_x1,map_y1,map_x2,map_y2,map_area,candidate_score_max,candidate_score_mean,candidate_score_sum,bbox_x1,bbox_y1,bbox_x2,bbox_y2,context_1p50_x1,context_1p50_y1,context_1p50_x2,context_1p50_y2,tight_crop_path,context_1p50_crop_path,tight_gt_mask_pixels,tight_candidate_mask_pixels,tight_candidate_covers_gt_ratio,tight_candidate_mask_density,context_gt_mask_pixels,context_candidate_mask_pixels,context_candidate_covers_gt_ratio,context_candidate_mask_density,gt_binary,patchcore_score,clip_backend,tight_normal_score,tight_anomaly_score,tight_vlm_margin,context_normal_score,context_anomaly_score,context_vlm_margin
MVTec AD 2,fruit_jelly,1,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000340_005_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000340_005_overexposed.png,True,True,0.8677825927734375,2100,1520,256,256,171,139,181,151,92,0.8576571941375732,0.8364630937576294,76.95460510253906,1402,825,1485,897,1278,717,1609,1005,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000340_005_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000340_005_overexposed_cand02_context_1.50.png,5130.0,1576.0,0.3072124756335282,0.2637215528781794,5130.0,1578.0,0.3076023391812865,0.0165533736153071,1,0.8677825927734375,open_clip:ViT-B-32/openai,0.25693926215171814,0.27166908979415894,0.014729827642440796,0.25277429819107056,0.2643146514892578,0.011540353298187256
MVTec AD 2,fruit_jelly,1,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000342_005_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000342_005_shift_1.png,True,True,0.8772469758987427,2100,1520,256,256,104,178,155,211,935,1.0,0.8956745862960815,837.4557495117188,853,1056,1272,1253,225,760,1900,1520,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000342_005_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000342_005_shift_1_cand00_context_1.50.png,5130.0,1153.0,0.224756335282651,0.0139684770362114,5130.0,4782.0,0.9321637426900584,0.0037564807541241,1,0.8772469758987427,open_clip:ViT-B-32/openai,0.26841264963150024,0.27680373191833496,0.008391082286834717,0.29362058639526367,0.30882981419563293,0.015209227800369263
MVTec AD 2,fruit_jelly,1,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000342_005_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000342_005_shift_1.png,True,True,0.8772469758987427,2100,1520,256,256,98,132,114,158,296,0.8615264296531677,0.8366926312446594,247.6610107421875,803,783,936,939,603,549,1136,1173,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000342_005_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000342_005_shift_1_cand01_context_1.50.png,5130.0,295.0,0.0575048732943469,0.0142182379024484,5130.0,1746.0,0.3403508771929824,0.0052496752778178,1,0.8772469758987427,open_clip:ViT-B-32/openai,0.2559475004673004,0.26517125964164734,0.009223759174346924,0.28246331214904785,0.29302117228507996,0.010557860136032104
MVTec AD 2,fruit_jelly,1,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000342_005_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000342_005_shift_1.png,True,True,0.8772469758987427,2100,1520,256,256,172,140,181,151,80,0.8477709889411926,0.8299969434738159,66.3997573852539,1410,831,1485,897,1298,732,1597,996,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000342_005_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000342_005_shift_1_cand02_context_1.50.png,5130.0,1576.0,0.3072124756335282,0.3183838383838384,5130.0,1578.0,0.3076023391812865,0.0199908786865308,1,0.8772469758987427,open_clip:ViT-B-32/openai,0.256145715713501,0.2684984505176544,0.012352734804153442,0.250212162733078,0.26298224925994873,0.012770086526870728
MVTec AD 2,fruit_jelly,1,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000344_006_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000344_006_overexposed.png,True,True,0.599179744720459,2100,1520,256,256,113,127,138,184,1029,1.0,0.9348813891410828,961.992919921875,926,754,1133,1093,616,246,1443,1520,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000344_006_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000344_006_overexposed_cand00_context_1.50.png,53034.0,0.0,0.0,0.0,53034.0,52596.0,0.991741147188596,0.0499203681100381,1,0.599179744720459,open_clip:ViT-B-32/openai,0.2602602243423462,0.2704864740371704,0.010226249694824219,0.29865843057632446,0.3107362687587738,0.01207783818244934
MVTec AD 2,fruit_jelly,1,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000344_006_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000344_006_overexposed.png,True,True,0.599179744720459,2100,1520,256,256,149,85,171,102,282,0.96599018573761,0.9303547739982604,262.36004638671875,1222,504,1403,606,950,351,1675,759,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000344_006_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000344_006_overexposed_cand01_context_1.50.png,53034.0,0.0,0.0,0.0,53034.0,0.0,0.0,0.0,1,0.599179744720459,open_clip:ViT-B-32/openai,0.26930704712867737,0.2788484990596771,0.009541451930999756,0.2601035237312317,0.2709820568561554,0.010878533124923706
MVTec AD 2,fruit_jelly,1,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000345_006_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000345_006_regular.png,True,True,0.5947992205619812,2100,1520,256,256,112,126,138,183,1068,1.0,0.933238446712494,996.6986694335938,918,748,1133,1087,596,240,1455,1520,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000345_006_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000345_006_regular_cand00_context_1.50.png,53034.0,0.0,0.0,0.0,53034.0,52596.0,0.991741147188596,0.0478354190919674,1,0.5947992205619812,open_clip:ViT-B-32/openai,0.2615445852279663,0.27253594994544983,0.01099136471748352,0.30699676275253296,0.3186427354812622,0.011645972728729248
MVTec AD 2,fruit_jelly,1,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000345_006_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000345_006_regular.png,True,True,0.5947992205619812,2100,1520,256,256,150,86,173,100,243,0.9561896920204164,0.9231906533241272,224.3353271484375,1230,510,1420,594,945,384,1705,720,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000345_006_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000345_006_regular_cand01_context_1.50.png,53034.0,0.0,0.0,0.0,53034.0,0.0,0.0,0.0,1,0.5947992205619812,open_clip:ViT-B-32/openai,0.2584356367588043,0.26736828684806824,0.008932650089263916,0.2591426372528076,0.26717543601989746,0.008032798767089844
MVTec AD 2,fruit_jelly,1,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000347_006_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000347_006_underexposed.png,True,True,0.6007364392280579,2100,1520,256,256,114,129,138,181,883,1.0,0.9307920932769777,821.889404296875,935,765,1133,1075,638,300,1430,1520,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000347_006_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000347_006_underexposed_cand00_context_1.50.png,53034.0,0.0,0.0,0.0,53034.0,52344.0,0.9869894784477882,0.0541728763040238,1,0.6007364392280579,open_clip:ViT-B-32/openai,0.2675448954105377,0.2803393006324768,0.012794405221939087,0.2985208332538605,0.3150899112224579,0.016569077968597412
MVTec AD 2,fruit_jelly,1,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000347_006_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000347_006_underexposed.png,True,True,0.6007364392280579,2100,1520,256,256,146,85,180,101,428,0.9867786765098572,0.9343035221099854,399.88189697265625,1197,504,1477,600,777,360,1897,744,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000347_006_underexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000347_006_underexposed_cand01_context_1.50.png,53034.0,0.0,0.0,0.0,53034.0,0.0,0.0,0.0,1,0.6007364392280579,open_clip:ViT-B-32/openai,0.2676359713077545,0.27619513869285583,0.008559167385101318,0.277883917093277,0.28951120376586914,0.011627286672592163
MVTec AD 2,fruit_jelly,2,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000350_007_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000350_007_shift_1.png,True,True,0.6626853346824646,2100,1520,256,256,43,72,95,113,1119,1.0,0.913043737411499,1021.6959228515624,352,427,780,671,0,61,1422,1037,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000350_007_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000350_007_shift_1_cand00_context_1.50.png,2848.0,0.0,0.0,0.0,2848.0,652.0,0.2289325842696629,0.0004697839570219,1,0.6626853346824646,open_clip:ViT-B-32/openai,0.2528539299964905,0.261628657579422,0.008774727582931519,0.26283159852027893,0.2685905396938324,0.005758941173553467
MVTec AD 2,fruit_jelly,2,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000350_007_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000350_007_shift_1.png,True,True,0.6626853346824646,2100,1520,256,256,111,105,126,123,188,0.8979551196098328,0.8811829090118408,165.66238403320312,910,623,1034,731,724,461,1220,893,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000350_007_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000350_007_shift_1_cand01_context_1.50.png,2848.0,194.0,0.0681179775280898,0.0144862604540023,2848.0,652.0,0.2289325842696629,0.0030428614097968,1,0.6626853346824646,open_clip:ViT-B-32/openai,0.2635772228240967,0.27082395553588867,0.007246732711791992,0.2872393727302551,0.3027232885360718,0.01548391580581665
MVTec AD 2,fruit_jelly,2,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000352_008_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000352_008_overexposed.png,True,True,0.8787295818328857,2100,1520,256,256,97,94,155,143,1311,1.0,0.9268134236335754,1215.0523681640625,795,558,1272,850,79,120,1988,1288,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000352_008_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000352_008_overexposed_cand00_context_1.50.png,4103.0,2093.0,0.5101145503290275,0.0150268516125326,4103.0,4103.0,1.0,0.0018401479652977,1,0.8787295818328857,open_clip:ViT-B-32/openai,0.28204336762428284,0.2938861548900604,0.011842787265777588,0.27683818340301514,0.2822272777557373,0.005389094352722168
MVTec AD 2,fruit_jelly,2,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000356_009_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000356_009_overexposed.png,True,True,0.980495274066925,2100,1520,256,256,139,96,174,143,1311,1.0,0.8482720851898193,1112.084716796875,1140,570,1428,850,708,150,1860,1270,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000356_009_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000356_009_overexposed_cand00_context_1.50.png,9552.0,7895.0,0.8265284757118928,0.0979042658730158,9552.0,7895.0,0.8265284757118928,0.0061190166170634,1,0.980495274066925,open_clip:ViT-B-32/openai,0.265038400888443,0.2773352265357971,0.012296825647354126,0.2698060870170593,0.2784409821033478,0.008634895086288452
MVTec AD 2,fruit_jelly,2,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000358_009_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000358_009_shift_1.png,True,True,1.0,2100,1520,256,256,140,97,176,144,1311,1.0,0.8480676412582397,1111.816650390625,1148,575,1444,855,704,155,1888,1275,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000358_009_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000358_009_shift_1_cand00_context_1.50.png,9552.0,7895.0,0.8265284757118928,0.0952582046332046,9552.0,7895.0,0.8265284757118928,0.0059536377895752,1,1.0,open_clip:ViT-B-32/openai,0.2678893804550171,0.28162744641304016,0.013738065958023071,0.2630120515823364,0.27003559470176697,0.007023543119430542
MVTec AD 2,fruit_jelly,2,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000360_010_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000360_010_overexposed.png,True,True,1.0,2100,1520,256,256,115,89,149,140,1311,1.0,0.9112722873687744,1194.677978515625,943,528,1223,832,523,72,1643,1288,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000360_010_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000360_010_overexposed_cand00_context_1.50.png,74165.0,60580.0,0.8168273444347064,0.7117011278195489,74165.0,74165.0,1.0,0.0544562088815789,1,1.0,open_clip:ViT-B-32/openai,0.2536988854408264,0.26487037539482117,0.011171489953994751,0.27536869049072266,0.28272148966789246,0.0073527991771698
MVTec AD 2,fruit_jelly,2,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000361_010_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000361_010_regular.png,True,True,1.0,2100,1520,256,256,114,89,149,140,1311,1.0,0.9206097722053528,1206.91943359375,935,528,1223,832,503,72,1655,1288,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000361_010_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000361_010_regular_cand00_context_1.50.png,74165.0,61921.0,0.834908649632576,0.7072482638888888,74165.0,74165.0,1.0,0.0529435364126462,1,1.0,open_clip:ViT-B-32/openai,0.2561638355255127,0.2683117985725403,0.012147963047027588,0.27092576026916504,0.28013259172439575,0.009206831455230713
MVTec AD 2,fruit_jelly,2,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000362_010_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000362_010_shift_1.png,True,True,1.0,2100,1520,256,256,116,90,150,141,1311,1.0,0.9159634709358216,1200.828125,951,534,1231,838,531,78,1651,1294,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000362_010_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000362_010_shift_1_cand00_context_1.50.png,74165.0,60481.0,0.8154924829771456,0.7105380639097745,74165.0,74165.0,1.0,0.0544562088815789,1,1.0,open_clip:ViT-B-32/openai,0.24520322680473328,0.2581520974636078,0.012948870658874512,0.2726813554763794,0.2777373492717743,0.0050559937953948975
MVTec AD 2,fruit_jelly,2,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000364_011_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000364_011_overexposed.png,True,True,1.0,2100,1520,256,256,85,107,124,149,1311,1.0,0.8357604742050171,1095.6820068359375,697,635,1018,885,215,260,1500,1260,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000364_011_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000364_011_overexposed_cand00_context_1.50.png,84373.0,6996.0,0.0829175210079053,0.0871775700934579,84373.0,79968.0,0.947791355054342,0.0622319066147859,1,1.0,open_clip:ViT-B-32/openai,0.2607138156890869,0.2755832374095917,0.01486942172050476,0.26912978291511536,0.2798764407634735,0.010746657848358154
MVTec AD 2,fruit_jelly,3,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000365_011_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000365_011_regular.png,True,True,1.0,2100,1520,256,256,85,105,126,148,1311,1.0,0.8263822793960571,1083.38720703125,697,623,1034,879,191,239,1540,1263,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000365_011_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000365_011_regular_cand00_context_1.50.png,84373.0,6996.0,0.0829175210079053,0.0810923590504451,84373.0,84373.0,1.0,0.0610789531597479,1,1.0,open_clip:ViT-B-32/openai,0.2533470392227173,0.2682708203792572,0.014923781156539917,0.2635442912578583,0.275320827960968,0.011776536703109741
MVTec AD 2,fruit_jelly,3,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000367_011_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000367_011_underexposed.png,True,True,1.0,2100,1520,256,256,85,106,127,147,1311,1.0,0.8365410566329956,1096.705322265625,697,629,1042,873,179,263,1560,1239,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000367_011_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000367_011_underexposed_cand00_context_1.50.png,84373.0,6996.0,0.0829175210079053,0.0831076265146115,84373.0,84373.0,1.0,0.0625979333103833,1,1.0,open_clip:ViT-B-32/openai,0.25946271419525146,0.2750895619392395,0.015626847743988037,0.2678753435611725,0.2803592085838318,0.012483865022659302
MVTec AD 2,fruit_jelly,3,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000368_012_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000368_012_overexposed.png,True,True,0.5555112361907959,2100,1520,256,256,118,88,160,127,913,1.0,0.9222147464752196,841.9820556640625,967,522,1313,755,448,172,1832,1105,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000368_012_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000368_012_overexposed_cand00_context_1.50.png,7971.0,7552.0,0.947434449880818,0.0936763501947455,7971.0,7971.0,1.0,0.006172982919168,1,0.5555112361907959,open_clip:ViT-B-32/openai,0.22365370392799377,0.23121830821037292,0.00756460428237915,0.2549756169319153,0.26054519414901733,0.005569577217102051
MVTec AD 2,fruit_jelly,3,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000368_012_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000368_012_overexposed.png,True,True,0.5555112361907959,2100,1520,256,256,71,49,89,64,219,0.949124276638031,0.911679744720459,199.65786743164065,582,290,731,380,358,155,955,515,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000368_012_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000368_012_overexposed_cand01_context_1.50.png,7971.0,0.0,0.0,0.0,7971.0,0.0,0.0,0.0,1,0.5555112361907959,open_clip:ViT-B-32/openai,0.2209983617067337,0.2215360403060913,0.000537678599357605,0.2531667947769165,0.2637730538845062,0.010606259107589722
MVTec AD 2,fruit_jelly,3,2,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000368_012_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000368_012_overexposed.png,True,True,0.5555112361907959,2100,1520,256,256,132,182,147,198,179,0.931731104850769,0.9007167816162109,161.22830200195312,1082,1080,1206,1176,896,936,1392,1320,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000368_012_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000368_012_overexposed_cand02_context_1.50.png,7971.0,0.0,0.0,0.0,7971.0,0.0,0.0,0.0,1,0.5555112361907959,open_clip:ViT-B-32/openai,0.2529226839542389,0.25771450996398926,0.004791826009750366,0.2876374125480652,0.2987532317638397,0.011115819215774536
MVTec AD 2,fruit_jelly,3,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000371_012_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000371_012_underexposed.png,True,True,0.5732898712158203,2100,1520,256,256,119,89,159,127,902,1.0,0.9207605123519896,830.5260009765625,976,528,1305,755,482,188,1799,1095,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000371_012_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000371_012_underexposed_cand00_context_1.50.png,7971.0,7552.0,0.947434449880818,0.1011207369816424,7971.0,7971.0,1.0,0.0066729788308097,1,0.5732898712158203,open_clip:ViT-B-32/openai,0.21132050454616547,0.21983149647712708,0.008510991930961609,0.2546021640300751,0.2604914903640747,0.005889326333999634
MVTec AD 2,fruit_jelly,3,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000371_012_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000371_012_underexposed.png,True,True,0.5732898712158203,2100,1520,256,256,68,49,90,65,286,0.9793300628662108,0.9192846417427064,262.9154052734375,557,290,739,386,284,146,1012,530,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000371_012_underexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000371_012_underexposed_cand01_context_1.50.png,7971.0,0.0,0.0,0.0,7971.0,0.0,0.0,0.0,1,0.5732898712158203,open_clip:ViT-B-32/openai,0.22686825692653656,0.2313258796930313,0.004457622766494751,0.2614590525627136,0.2730221450328827,0.011563092470169067
MVTec AD 2,fruit_jelly,3,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/test/bad/000371_012_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fruit_jelly_folder/ground_truth/bad/000371_012_underexposed.png,True,True,0.5732898712158203,2100,1520,256,256,133,183,146,195,123,0.911499798297882,0.8861514925956726,108.99663543701172,1091,1086,1198,1158,931,978,1358,1266,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/tight/000371_012_underexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/fruit_jelly/context_1.50/000371_012_underexposed_cand02_context_1.50.png,7971.0,0.0,0.0,0.0,7971.0,0.0,0.0,0.0,1,0.5732898712158203,open_clip:ViT-B-32/openai,0.25540390610694885,0.2596348822116852,0.004230976104736328,0.279768705368042,0.2905186116695404,0.010749906301498413
